"GO.ID","Term","Annotated","Significant","Expected","fisher"
"GO:0045324","late endosome to vacuole transport",38,0,0.44,"1.00000"
"GO:0045332","phospholipid translocation",52,0,0.6,"1.00000"
"GO:0045337","farnesyl diphosphate biosynthetic proces...",4,0,0.05,"1.00000"
"GO:0045338","farnesyl diphosphate metabolic process",6,0,0.07,"1.00000"
"GO:0045339","farnesyl diphosphate catabolic process",1,0,0.01,"1.00000"
"GO:0045341","MHC class I biosynthetic process",8,0,0.09,"1.00000"
"GO:0045342","MHC class II biosynthetic process",20,0,0.23,"1.00000"
"GO:0045343","regulation of MHC class I biosynthetic p...",8,0,0.09,"1.00000"
"GO:0045344","negative regulation of MHC class I biosy...",1,0,0.01,"1.00000"
"GO:0045345","positive regulation of MHC class I biosy...",6,0,0.07,"1.00000"
"GO:0045346","regulation of MHC class II biosynthetic ...",19,0,0.22,"1.00000"
"GO:0045347","negative regulation of MHC class II bios...",5,0,0.06,"1.00000"
"GO:0045348","positive regulation of MHC class II bios...",15,0,0.17,"1.00000"
"GO:0045445","myoblast differentiation",114,0,1.32,"1.00000"
"GO:0045448","mitotic cell cycle, embryonic",4,0,0.05,"1.00000"
"GO:0045472","response to ether",20,0,0.23,"1.00000"
"GO:0045475","locomotor rhythm",18,0,0.21,"1.00000"
"GO:0045494","photoreceptor cell maintenance",44,0,0.51,"1.00000"
"GO:0045540","regulation of cholesterol biosynthetic p...",33,0,0.38,"1.00000"
"GO:0045541","negative regulation of cholesterol biosy...",11,0,0.13,"1.00000"
"GO:0045542","positive regulation of cholesterol biosy...",17,0,0.2,"1.00000"
"GO:0045575","basophil activation",3,0,0.03,"1.00000"
"GO:0045576","mast cell activation",69,0,0.8,"1.00000"
"GO:0045577","regulation of B cell differentiation",36,0,0.42,"1.00000"
"GO:0045578","negative regulation of B cell differenti...",7,0,0.08,"1.00000"
"GO:0045579","positive regulation of B cell differenti...",17,0,0.2,"1.00000"
"GO:0045583","regulation of cytotoxic T cell different...",3,0,0.03,"1.00000"
"GO:0045584","negative regulation of cytotoxic T cell ...",1,0,0.01,"1.00000"
"GO:0045585","positive regulation of cytotoxic T cell ...",2,0,0.02,"1.00000"
"GO:0045586","regulation of gamma-delta T cell differe...",9,0,0.1,"1.00000"
"GO:0045588","positive regulation of gamma-delta T cel...",7,0,0.08,"1.00000"
"GO:0045590","negative regulation of regulatory T cell...",7,0,0.08,"1.00000"
"GO:0045601","regulation of endothelial cell different...",46,0,0.53,"1.00000"
"GO:0045602","negative regulation of endothelial cell ...",11,0,0.13,"1.00000"
"GO:0045603","positive regulation of endothelial cell ...",19,0,0.22,"1.00000"
"GO:0045604","regulation of epidermal cell differentia...",61,0,0.71,"1.00000"
"GO:0045605","negative regulation of epidermal cell di...",14,0,0.16,"1.00000"
"GO:0045606","positive regulation of epidermal cell di...",29,0,0.34,"1.00000"
"GO:0045607","regulation of inner ear auditory recepto...",10,0,0.12,"1.00000"
"GO:0045608","negative regulation of inner ear auditor...",4,0,0.05,"1.00000"
"GO:0045609","positive regulation of inner ear auditor...",2,0,0.02,"1.00000"
"GO:0045610","regulation of hemocyte differentiation",1,0,0.01,"1.00000"
"GO:0045611","negative regulation of hemocyte differen...",1,0,0.01,"1.00000"
"GO:0045616","regulation of keratinocyte differentiati...",40,0,0.46,"1.00000"
"GO:0045617","negative regulation of keratinocyte diff...",9,0,0.1,"1.00000"
"GO:0045618","positive regulation of keratinocyte diff...",20,0,0.23,"1.00000"
"GO:0045622","regulation of T-helper cell differentiat...",49,0,0.57,"1.00000"
"GO:0045623","negative regulation of T-helper cell dif...",21,0,0.24,"1.00000"
"GO:0045624","positive regulation of T-helper cell dif...",26,0,0.3,"1.00000"
"GO:0045625","regulation of T-helper 1 cell differenti...",11,0,0.13,"1.00000"
"GO:0045626","negative regulation of T-helper 1 cell d...",4,0,0.05,"1.00000"
"GO:0045627","positive regulation of T-helper 1 cell d...",6,0,0.07,"1.00000"
"GO:0045628","regulation of T-helper 2 cell differenti...",12,0,0.14,"1.00000"
"GO:0045629","negative regulation of T-helper 2 cell d...",5,0,0.06,"1.00000"
"GO:0045630","positive regulation of T-helper 2 cell d...",7,0,0.08,"1.00000"
"GO:0045631","regulation of mechanoreceptor differenti...",10,0,0.12,"1.00000"
"GO:0045632","negative regulation of mechanoreceptor d...",4,0,0.05,"1.00000"
"GO:0045633","positive regulation of mechanoreceptor d...",2,0,0.02,"1.00000"
"GO:0045634","regulation of melanocyte differentiation",6,0,0.07,"1.00000"
"GO:0045636","positive regulation of melanocyte differ...",5,0,0.06,"1.00000"
"GO:0045643","regulation of eosinophil differentiation",2,0,0.02,"1.00000"
"GO:0045645","positive regulation of eosinophil differ...",2,0,0.02,"1.00000"
"GO:0045647","negative regulation of erythrocyte diffe...",8,0,0.09,"1.00000"
"GO:0045649","regulation of macrophage differentiation",27,0,0.31,"1.00000"
"GO:0045650","negative regulation of macrophage differ...",9,0,0.1,"1.00000"
"GO:0045651","positive regulation of macrophage differ...",17,0,0.2,"1.00000"
"GO:0045653","negative regulation of megakaryocyte dif...",20,0,0.23,"1.00000"
"GO:0045654","positive regulation of megakaryocyte dif...",11,0,0.13,"1.00000"
"GO:0045655","regulation of monocyte differentiation",20,0,0.23,"1.00000"
"GO:0045656","negative regulation of monocyte differen...",8,0,0.09,"1.00000"
"GO:0045657","positive regulation of monocyte differen...",10,0,0.12,"1.00000"
"GO:0045658","regulation of neutrophil differentiation",3,0,0.03,"1.00000"
"GO:0045659","negative regulation of neutrophil differ...",2,0,0.02,"1.00000"
"GO:0045660","positive regulation of neutrophil differ...",1,0,0.01,"1.00000"
"GO:0045661","regulation of myoblast differentiation",76,0,0.88,"1.00000"
"GO:0045662","negative regulation of myoblast differen...",27,0,0.31,"1.00000"
"GO:0045663","positive regulation of myoblast differen...",46,0,0.53,"1.00000"
"GO:0045672","positive regulation of osteoclast differ...",30,0,0.35,"1.00000"
"GO:0045682","regulation of epidermis development",68,0,0.79,"1.00000"
"GO:0045683","negative regulation of epidermis develop...",14,0,0.16,"1.00000"
"GO:0045684","positive regulation of epidermis develop...",34,0,0.39,"1.00000"
"GO:0045685","regulation of glial cell differentiation",80,0,0.93,"1.00000"
"GO:0045686","negative regulation of glial cell differ...",29,0,0.34,"1.00000"
"GO:0045687","positive regulation of glial cell differ...",45,0,0.52,"1.00000"
"GO:0045717","negative regulation of fatty acid biosyn...",26,0,0.3,"1.00000"
"GO:0045719","negative regulation of glycogen biosynth...",11,0,0.13,"1.00000"
"GO:0045720","negative regulation of integrin biosynth...",2,0,0.02,"1.00000"
"GO:0045721","negative regulation of gluconeogenesis",19,0,0.22,"1.00000"
"GO:0045722","positive regulation of gluconeogenesis",23,0,0.27,"1.00000"
"GO:0045724","positive regulation of cilium assembly",31,0,0.36,"1.00000"
"GO:0045725","positive regulation of glycogen biosynth...",17,0,0.2,"1.00000"
"GO:0045726","positive regulation of integrin biosynth...",3,0,0.03,"1.00000"
"GO:0045728","respiratory burst after phagocytosis",4,0,0.05,"1.00000"
"GO:0045736","negative regulation of cyclin-dependent ...",20,0,0.23,"1.00000"
"GO:0045738","negative regulation of DNA repair",41,0,0.48,"1.00000"
"GO:0045740","positive regulation of DNA replication",44,0,0.51,"1.00000"
"GO:0045741","positive regulation of epidermal growth ...",2,0,0.02,"1.00000"
"GO:0045743","positive regulation of fibroblast growth...",10,0,0.12,"1.00000"
"GO:0045751","negative regulation of Toll signaling pa...",2,0,0.02,"1.00000"
"GO:0045752","positive regulation of Toll signaling pa...",1,0,0.01,"1.00000"
"GO:0045759","negative regulation of action potential",7,0,0.08,"1.00000"
"GO:0045760","positive regulation of action potential",8,0,0.09,"1.00000"
"GO:0045761","regulation of adenylate cyclase activity",35,0,0.41,"1.00000"
"GO:0045762","positive regulation of adenylate cyclase...",23,0,0.27,"1.00000"
"GO:0045764","positive regulation of amino acid metabo...",2,0,0.02,"1.00000"
"GO:0045769","negative regulation of asymmetric cell d...",1,0,0.01,"1.00000"
"GO:0045776","negative regulation of blood pressure",52,0,0.6,"1.00000"
"GO:0045777","positive regulation of blood pressure",35,0,0.41,"1.00000"
"GO:0045779","negative regulation of bone resorption",16,0,0.19,"1.00000"
"GO:0045792","negative regulation of cell size",9,0,0.1,"1.00000"
"GO:0045793","positive regulation of cell size",12,0,0.14,"1.00000"
"GO:0045795","positive regulation of cell volume",1,0,0.01,"1.00000"
"GO:0045796","negative regulation of intestinal choles...",2,0,0.02,"1.00000"
"GO:0045797","positive regulation of intestinal choles...",3,0,0.03,"1.00000"
"GO:0045806","negative regulation of endocytosis",76,0,0.88,"1.00000"
"GO:0045813","positive regulation of Wnt signaling pat...",1,0,0.01,"1.00000"
"GO:0045814","negative regulation of gene expression, ...",206,0,2.39,"1.00000"
"GO:0045815","transcription initiation-coupled chromat...",55,0,0.64,"1.00000"
"GO:0045818","negative regulation of glycogen cataboli...",2,0,0.02,"1.00000"
"GO:0045819","positive regulation of glycogen cataboli...",3,0,0.03,"1.00000"
"GO:0045820","negative regulation of glycolytic proces...",19,0,0.22,"1.00000"
"GO:0045821","positive regulation of glycolytic proces...",25,0,0.29,"1.00000"
"GO:0045822","negative regulation of heart contraction",24,0,0.28,"1.00000"
"GO:0045823","positive regulation of heart contraction",39,0,0.45,"1.00000"
"GO:0045824","negative regulation of innate immune res...",100,0,1.16,"1.00000"
"GO:0045828","positive regulation of isoprenoid metabo...",1,0,0.01,"1.00000"
"GO:0045829","negative regulation of isotype switching",4,0,0.05,"1.00000"
"GO:0045830","positive regulation of isotype switching",29,0,0.34,"1.00000"
"GO:0045835","negative regulation of meiotic nuclear d...",10,0,0.12,"1.00000"
"GO:0045836","positive regulation of meiotic nuclear d...",16,0,0.19,"1.00000"
"GO:0045837","negative regulation of membrane potentia...",14,0,0.16,"1.00000"
"GO:0045838","positive regulation of membrane potentia...",13,0,0.15,"1.00000"
"GO:0045839","negative regulation of mitotic nuclear d...",59,0,0.68,"1.00000"
"GO:0045841","negative regulation of mitotic metaphase...",51,0,0.59,"1.00000"
"GO:0045842","positive regulation of mitotic metaphase...",17,0,0.2,"1.00000"
"GO:0045843","negative regulation of striated muscle t...",11,0,0.13,"1.00000"
"GO:0045844","positive regulation of striated muscle t...",24,0,0.28,"1.00000"
"GO:0045848","positive regulation of nitrogen utilizat...",1,0,0.01,"1.00000"
"GO:0045851","pH reduction",7,0,0.08,"1.00000"
"GO:0045852","pH elevation",1,0,0.01,"1.00000"
"GO:0045869","negative regulation of single stranded v...",11,0,0.13,"1.00000"
"GO:0045870","positive regulation of single stranded v...",2,0,0.02,"1.00000"
"GO:0045875","negative regulation of sister chromatid ...",5,0,0.06,"1.00000"
"GO:0045876","positive regulation of sister chromatid ...",9,0,0.1,"1.00000"
"GO:0045879","negative regulation of smoothened signal...",34,0,0.39,"1.00000"
"GO:0045880","positive regulation of smoothened signal...",37,0,0.43,"1.00000"
"GO:0045887","positive regulation of synaptic assembly...",1,0,0.01,"1.00000"
"GO:0045898","regulation of RNA polymerase II transcri...",6,0,0.07,"1.00000"
"GO:0045899","positive regulation of RNA polymerase II...",4,0,0.05,"1.00000"
"GO:0045900","negative regulation of translational elo...",6,0,0.07,"1.00000"
"GO:0045901","positive regulation of translational elo...",5,0,0.06,"1.00000"
"GO:0045903","positive regulation of translational fid...",1,0,0.01,"1.00000"
"GO:0045905","positive regulation of translational ter...",4,0,0.05,"1.00000"
"GO:0045907","positive regulation of vasoconstriction",33,0,0.38,"1.00000"
"GO:0045910","negative regulation of DNA recombination",52,0,0.6,"1.00000"
"GO:0045912","negative regulation of carbohydrate meta...",59,0,0.68,"1.00000"
"GO:0045913","positive regulation of carbohydrate meta...",86,0,1,"1.00000"
"GO:0045914","negative regulation of catecholamine met...",3,0,0.03,"1.00000"
"GO:0045917","positive regulation of complement activa...",7,0,0.08,"1.00000"
"GO:0045920","negative regulation of exocytosis",37,0,0.43,"1.00000"
"GO:0045921","positive regulation of exocytosis",81,0,0.94,"1.00000"
"GO:0045922","negative regulation of fatty acid metabo...",49,0,0.57,"1.00000"
"GO:0045924","regulation of female receptivity",8,0,0.09,"1.00000"
"GO:0045925","positive regulation of female receptivit...",3,0,0.03,"1.00000"
"GO:0045932","negative regulation of muscle contractio...",25,0,0.29,"1.00000"
"GO:0045933","positive regulation of muscle contractio...",51,0,0.59,"1.00000"
"GO:0045938","positive regulation of circadian sleep/w...",4,0,0.05,"1.00000"
"GO:0045939","negative regulation of steroid metabolic...",34,0,0.39,"1.00000"
"GO:0045943","positive regulation of transcription by ...",36,0,0.42,"1.00000"
"GO:0045945","positive regulation of transcription by ...",19,0,0.22,"1.00000"
"GO:0045948","positive regulation of translational ini...",29,0,0.34,"1.00000"
"GO:0045950","negative regulation of mitotic recombina...",4,0,0.05,"1.00000"
"GO:0045951","positive regulation of mitotic recombina...",1,0,0.01,"1.00000"
"GO:0045953","negative regulation of natural killer ce...",26,0,0.3,"1.00000"
"GO:0045954","positive regulation of natural killer ce...",29,0,0.34,"1.00000"
"GO:0045955","negative regulation of calcium ion-depen...",8,0,0.09,"1.00000"
"GO:0045956","positive regulation of calcium ion-depen...",16,0,0.19,"1.00000"
"GO:0045957","negative regulation of complement activa...",3,0,0.03,"1.00000"
"GO:0045958","positive regulation of complement activa...",2,0,0.02,"1.00000"
"GO:0045960","positive regulation of complement activa...",1,0,0.01,"1.00000"
"GO:0045963","negative regulation of dopamine metaboli...",3,0,0.03,"1.00000"
"GO:0045967","negative regulation of growth rate",1,0,0.01,"1.00000"
"GO:0045976","negative regulation of mitotic cell cycl...",2,0,0.02,"1.00000"
"GO:0045977","positive regulation of mitotic cell cycl...",1,0,0.01,"1.00000"
"GO:0045980","negative regulation of nucleotide metabo...",29,0,0.34,"1.00000"
"GO:0045981","positive regulation of nucleotide metabo...",41,0,0.48,"1.00000"
"GO:0045986","negative regulation of smooth muscle con...",14,0,0.16,"1.00000"
"GO:0045987","positive regulation of smooth muscle con...",32,0,0.37,"1.00000"
"GO:0045988","negative regulation of striated muscle c...",10,0,0.12,"1.00000"
"GO:0045989","positive regulation of striated muscle c...",14,0,0.16,"1.00000"
"GO:0045990","carbon catabolite regulation of transcri...",7,0,0.08,"1.00000"
"GO:0045991","carbon catabolite activation of transcri...",7,0,0.08,"1.00000"
"GO:0045993","negative regulation of translational ini...",1,0,0.01,"1.00000"
"GO:0045994","positive regulation of translational ini...",1,0,0.01,"1.00000"
"GO:0046005","positive regulation of circadian sleep/w...",1,0,0.01,"1.00000"
"GO:0046007","negative regulation of activated T cell ...",15,0,0.17,"1.00000"
"GO:0046010","positive regulation of circadian sleep/w...",2,0,0.02,"1.00000"
"GO:0046013","regulation of T cell homeostatic prolife...",3,0,0.03,"1.00000"
"GO:0046015","regulation of transcription by glucose",9,0,0.1,"1.00000"
"GO:0046016","positive regulation of transcription by ...",6,0,0.07,"1.00000"
"GO:0046033","AMP metabolic process",23,0,0.27,"1.00000"
"GO:0046035","CMP metabolic process",8,0,0.09,"1.00000"
"GO:0046036","CTP metabolic process",16,0,0.19,"1.00000"
"GO:0046037","GMP metabolic process",27,0,0.31,"1.00000"
"GO:0046038","GMP catabolic process",3,0,0.03,"1.00000"
"GO:0046039","GTP metabolic process",25,0,0.29,"1.00000"
"GO:0046040","IMP metabolic process",18,0,0.21,"1.00000"
"GO:0046041","ITP metabolic process",2,0,0.02,"1.00000"
"GO:0046048","UDP metabolic process",8,0,0.09,"1.00000"
"GO:0046049","UMP metabolic process",15,0,0.17,"1.00000"
"GO:0046050","UMP catabolic process",5,0,0.06,"1.00000"
"GO:0046051","UTP metabolic process",12,0,0.14,"1.00000"
"GO:0046052","UTP catabolic process",1,0,0.01,"1.00000"
"GO:0046053","dAMP metabolic process",7,0,0.08,"1.00000"
"GO:0046054","dGMP metabolic process",6,0,0.07,"1.00000"
"GO:0046055","dGMP catabolic process",4,0,0.05,"1.00000"
"GO:0046056","dADP metabolic process",2,0,0.02,"1.00000"
"GO:0046057","dADP catabolic process",1,0,0.01,"1.00000"
"GO:0046058","cAMP metabolic process",23,0,0.27,"1.00000"
"GO:0046059","dAMP catabolic process",4,0,0.05,"1.00000"
"GO:0046060","dATP metabolic process",4,0,0.05,"1.00000"
"GO:0046061","dATP catabolic process",2,0,0.02,"1.00000"
"GO:0046063","dCMP metabolic process",6,0,0.07,"1.00000"
"GO:0046065","dCTP metabolic process",1,0,0.01,"1.00000"
"GO:0046066","dGDP metabolic process",2,0,0.02,"1.00000"
"GO:0046067","dGDP catabolic process",1,0,0.01,"1.00000"
"GO:0046070","dGTP metabolic process",3,0,0.03,"1.00000"
"GO:0046072","dTDP metabolic process",2,0,0.02,"1.00000"
"GO:0046073","dTMP metabolic process",7,0,0.08,"1.00000"
"GO:0046074","dTMP catabolic process",3,0,0.03,"1.00000"
"GO:0046075","dTTP metabolic process",4,0,0.05,"1.00000"
"GO:0046077","dUDP metabolic process",2,0,0.02,"1.00000"
"GO:0046078","dUMP metabolic process",8,0,0.09,"1.00000"
"GO:0046079","dUMP catabolic process",6,0,0.07,"1.00000"
"GO:0046080","dUTP metabolic process",1,0,0.01,"1.00000"
"GO:0046081","dUTP catabolic process",1,0,0.01,"1.00000"
"GO:0046083","adenine metabolic process",3,0,0.03,"1.00000"
"GO:0046084","adenine biosynthetic process",2,0,0.02,"1.00000"
"GO:0046085","adenosine metabolic process",11,0,0.13,"1.00000"
"GO:0046086","adenosine biosynthetic process",1,0,0.01,"1.00000"
"GO:0046087","cytidine metabolic process",6,0,0.07,"1.00000"
"GO:0046090","deoxyadenosine metabolic process",3,0,0.03,"1.00000"
"GO:0046092","deoxycytidine metabolic process",1,0,0.01,"1.00000"
"GO:0046094","deoxyinosine metabolic process",2,0,0.02,"1.00000"
"GO:0046098","guanine metabolic process",4,0,0.05,"1.00000"
"GO:0046099","guanine biosynthetic process",1,0,0.01,"1.00000"
"GO:0046100","hypoxanthine metabolic process",4,0,0.05,"1.00000"
"GO:0046101","hypoxanthine biosynthetic process",3,0,0.03,"1.00000"
"GO:0046102","inosine metabolic process",5,0,0.06,"1.00000"
"GO:0046103","inosine biosynthetic process",3,0,0.03,"1.00000"
"GO:0046104","thymidine metabolic process",5,0,0.06,"1.00000"
