,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
868,GO_Biological_Process_2023,Lipid Biosynthetic Process (GO:0008610),2/71,0.190206033464908,0.3479628919736984,0,0,2.561382985637226,4.250992632205785,ACLY;FASN
877,GO_Biological_Process_2023,Release Of Cytochrome C From Mitochondria (GO:0001836),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,CLU
876,GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,CD63
875,GO_Biological_Process_2023,Regulation Of Smooth Muscle Cell Migration (GO:0014910),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,IGFBP5
874,GO_Biological_Process_2023,Cardiac Ventricle Development (GO:0003231),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,PDE2A
873,GO_Biological_Process_2023,Regulation Of Nuclear Division (GO:0051783),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,CAV2
872,GO_Biological_Process_2023,Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,IGFBP5
871,GO_Biological_Process_2023,N-glycan Processing (GO:0006491),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,MAN1A1
870,GO_Biological_Process_2023,Regulation Of Centriole Replication (GO:0046599),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,NPM1
869,GO_Biological_Process_2023,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,FSTL1
878,GO_Biological_Process_2023,Dopamine Metabolic Process (GO:0042417),1/19,0.193505548404326,0.3479628919736984,0,0,4.900049603174603,8.048082026385334,MAOB
867,GO_Biological_Process_2023,Regulation Of Hydrolase Activity (GO:0051336),2/71,0.190206033464908,0.3479628919736984,0,0,2.561382985637226,4.250992632205785,SCARB2;NTRK2
866,GO_Biological_Process_2023,Negative Regulation Of Cell Motility (GO:2000146),3/133,0.1890580468057017,0.3479628919736984,0,0,2.0420997920997923,3.4015280438337725,SFRP2;IGFBP5;LIMCH1
893,GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),2/72,0.1942812635372345,0.3481867561047198,0,0,2.524663677130045,4.136531055876832,COL3A1;FMOD
894,GO_Biological_Process_2023,Plasma Membrane Organization (GO:0007009),2/72,0.1942812635372345,0.3481867561047198,0,0,2.524663677130045,4.136531055876832,COL5A1;MYH9
892,GO_Biological_Process_2023,Cellular Response To Hypoxia (GO:0071456),2/72,0.1942812635372345,0.3481867561047198,0,0,2.524663677130045,4.136531055876832,NOP53;AQP1
895,GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),3/135,0.1947562993600963,0.3486485537651725,0,0,2.010954135954136,3.2899335326211254,NPM1;NEK7;RPS23
910,GO_Biological_Process_2023,Sensory Perception Of Pain (GO:0019233),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,MME
922,GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,CALM2
921,GO_Biological_Process_2023,Regulation Of Calcium Ion Transmembrane Transport (GO:1903169),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,CACNA2D1
919,GO_Biological_Process_2023,Positive Regulation Of Protein Processing (GO:0010954),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,MYH9
918,GO_Biological_Process_2023,Phosphatidylserine Metabolic Process (GO:0006658),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,SERINC1
917,GO_Biological_Process_2023,Negative Regulation Of Stem Cell Population Maintenance (GO:1902455),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,LOXL2
916,GO_Biological_Process_2023,Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,APOD
915,GO_Biological_Process_2023,Monocarboxylic Acid Catabolic Process (GO:0072329),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,ACOX1
914,GO_Biological_Process_2023,Microglial Cell Activation (GO:0001774),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,CLU
913,GO_Biological_Process_2023,Glutamate Metabolic Process (GO:0006536),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,GLS
912,GO_Biological_Process_2023,Sulfur Compound Catabolic Process (GO:0044273),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,GNS
911,GO_Biological_Process_2023,Stress-Activated Protein Kinase Signaling Cascade (GO:0031098),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,MAP3K20
909,GO_Biological_Process_2023,Response To Ketone (GO:1901654),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,YAP1
920,GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,IGFBP5
907,GO_Biological_Process_2023,Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,CLU
896,GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),4/204,0.1980707303222873,0.3520584072205628,0,0,1.7714932126696832,2.8682797332164567,RPL30;FAU;RPL39;AQP1
897,GO_Biological_Process_2023,Cellular Response To Decreased Oxygen Levels (GO:0036294),2/73,0.1983676460104272,0.3520584072205628,0,0,2.488978715341376,4.026254534272648,NOP53;AQP1
898,GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),2/73,0.1983676460104272,0.3520584072205628,0,0,2.488978715341376,4.026254534272648,CLU;AQP1
899,GO_Biological_Process_2023,Monocarboxylic Acid Transport (GO:0015718),2/73,0.1983676460104272,0.3520584072205628,0,0,2.488978715341376,4.026254534272648,FABP4;AKR1C1
900,GO_Biological_Process_2023,Regulation Of mRNA Stability (GO:0043488),2/74,0.2024644186087935,0.3520584072205628,0,0,2.454285002491281,3.919962208119971,NPM1;FUS
908,GO_Biological_Process_2023,Cellular Response To Copper Ion (GO:0071280),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,AQP1
902,GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Proliferation (GO:0050671),2/74,0.2024644186087935,0.3520584072205628,0,0,2.454285002491281,3.919962208119971,LEP;CD46
903,GO_Biological_Process_2023,Regulation Of Fibroblast Migration (GO:0010762),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,DDR2
904,GO_Biological_Process_2023,T Cell Mediated Immunity (GO:0002456),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,CD46
901,GO_Biological_Process_2023,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),2/74,0.2024644186087935,0.3520584072205628,0,0,2.454285002491281,3.919962208119971,NTRK2;CLU
905,GO_Biological_Process_2023,Regulation Of Membrane Depolarization (GO:0003254),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,FHL1
906,GO_Biological_Process_2023,Regulation Of Mitotic Spindle Assembly (GO:1901673),1/20,0.2025872256013588,0.3520584072205628,0,0,4.6419172932330826,7.411214321535025,HSPA1A
926,GO_Biological_Process_2023,Nucleosome Organization (GO:0034728),2/75,0.2065708347118093,0.3574321670741555,0,0,2.4205418023220098,3.8174652812815446,NPM1;NAP1L1
925,GO_Biological_Process_2023,Negative Regulation Of Phosphorylation (GO:0042326),2/75,0.2065708347118093,0.3574321670741555,0,0,2.4205418023220098,3.8174652812815446,CDKN2B;CDKN2C
923,GO_Biological_Process_2023,Intracellular Calcium Ion Homeostasis (GO:0006874),3/139,0.2062771094911774,0.3574321670741555,0,0,1.9514109697933224,3.080370168724995,CAV2;ATP2B4;TPT1
924,GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),2/75,0.2065708347118093,0.3574321670741555,0,0,2.4205418023220098,3.8174652812815446,RPL30;AQP1
936,GO_Biological_Process_2023,Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,ALAD
942,GO_Biological_Process_2023,Regulation Of Cardiac Conduction (GO:1903779),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,ATP2B4
941,GO_Biological_Process_2023,Regulation Of Anoikis (GO:2000209),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,PDK4
940,GO_Biological_Process_2023,Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,THBS4
939,GO_Biological_Process_2023,Positive Regulation Of Dendritic Spine Development (GO:0060999),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,SHANK3
943,GO_Biological_Process_2023,Regulation Of Cell-Substrate Junction Assembly (GO:0090109),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,LIMCH1
937,GO_Biological_Process_2023,Positive Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010971),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,CCND1
935,GO_Biological_Process_2023,Plasma Membrane Repair (GO:0001778),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,MYH9
938,GO_Biological_Process_2023,Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,CLU
933,GO_Biological_Process_2023,Modulation By Host Of Viral Genome Replication (GO:0044827),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,EEF1A1
927,GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),2/76,0.2106861630569444,0.3594847526480484,0,0,2.3877105805356926,3.7185861506151574,SFRP2;LRP5
928,GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),2/76,0.2106861630569444,0.3594847526480484,0,0,2.3877105805356926,3.7185861506151574,LEP;PTPN11
929,GO_Biological_Process_2023,Regulation Of Dendritic Spine Development (GO:0060998),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,SHANK3
934,GO_Biological_Process_2023,Peptide Catabolic Process (GO:0043171),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,MME
931,GO_Biological_Process_2023,Cellular Response To Nerve Growth Factor Stimulus (GO:1990090),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,NTRK2
932,GO_Biological_Process_2023,Lipid Catabolic Process (GO:0016042),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,CES1
930,GO_Biological_Process_2023,Regulation Of Steroid Metabolic Process (GO:0019218),1/21,0.2115670863464824,0.3594847526480484,0,0,4.409598214285714,6.849045878245344,ASAH1
963,GO_Biological_Process_2023,Dendritic Cell Differentiation (GO:0097028),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,CLU
964,GO_Biological_Process_2023,Vesicle Transport Along Microtubule (GO:0047496),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,KIF5B
965,GO_Biological_Process_2023,Membrane Protein Ectodomain Proteolysis (GO:0006509),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,MYH9
966,GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,HSPA1A
967,GO_Biological_Process_2023,Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,HSPA1A
968,GO_Biological_Process_2023,Oligosaccharide Biosynthetic Process (GO:0009312),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,ST6GALNAC6
969,GO_Biological_Process_2023,Peptidyl-Glutamic Acid Modification (GO:0018200),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,VKORC1L1
970,GO_Biological_Process_2023,Placenta Development (GO:0001890),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,LEP
972,GO_Biological_Process_2023,Positive Regulation Of Excitatory Postsynaptic Potential (GO:2000463),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,SHANK3
962,GO_Biological_Process_2023,Cellular Response To Topologically Incorrect Protein (GO:0035967),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,HSPA1A
974,GO_Biological_Process_2023,Positive Regulation Of Protein Autophosphorylation (GO:0031954),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,CALM2
975,GO_Biological_Process_2023,Positive Regulation Of Receptor Internalization (GO:0002092),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,CD63
976,GO_Biological_Process_2023,"Positive Regulation Of Synaptic Transmission, Glutamatergic (GO:0051968)",1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,SHANK3
977,GO_Biological_Process_2023,Regulation Of Catabolic Process (GO:0009894),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,SCARB2
971,GO_Biological_Process_2023,Positive Regulation Of Cholesterol Efflux (GO:0010875),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,CES1
973,GO_Biological_Process_2023,Positive Regulation Of Phosphatase Activity (GO:0010922),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,CALM2
961,GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,CES1
959,GO_Biological_Process_2023,Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,CALM2
960,GO_Biological_Process_2023,Regulation Of Telomere Capping (GO:1904353),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,NEK7
944,GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),5/283,0.2146193363156167,0.3615499103155951,0,0,1.5939339437540876,2.452887968825801,UGP2;COL4A1;APOD;PTPN11;S100B
946,GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),2/77,0.2148096873769684,0.3615499103155951,0,0,2.3557548579970105,3.623157609749195,ASAH1;PLPP1
947,GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512),2/77,0.2148096873769684,0.3615499103155951,0,0,2.3557548579970105,3.623157609749195,PMEPA1;HSPA1A
948,GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),2/77,0.2148096873769684,0.3615499103155951,0,0,2.3557548579970105,3.623157609749195,APLNR;THBS4
949,GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),2/77,0.2148096873769684,0.3615499103155951,0,0,2.3557548579970105,3.623157609749195,LEP;CD46
950,GO_Biological_Process_2023,Regulation Of Innate Immune Response (GO:0045088),2/78,0.2189407063383382,0.3615499103155951,0,0,2.3246400755251355,3.5310221157047597,CFH;PTPN11
945,GO_Biological_Process_2023,Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667),2/77,0.2148096873769684,0.3615499103155951,0,0,2.3557548579970105,3.623157609749195,MAP1B;S100B
952,GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760),2/78,0.2189407063383382,0.3615499103155951,0,0,2.3246400755251355,3.5310221157047597,PTPN11;CLU
953,GO_Biological_Process_2023,Fc-epsilon Receptor Signaling Pathway (GO:0038095),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,SOS1
954,GO_Biological_Process_2023,NAD Metabolic Process (GO:0019674),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,ME1
955,GO_Biological_Process_2023,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,NAP1L1
956,GO_Biological_Process_2023,Blood Vessel Endothelial Cell Migration (GO:0043534),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,MYH9
958,GO_Biological_Process_2023,Regulation Of Regulatory T Cell Differentiation (GO:0045589),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,CD46
957,GO_Biological_Process_2023,Regulation Of Protein Export From Nucleus (GO:0046825),1/22,0.2204462670128753,0.3615499103155951,0,0,4.199404761904762,6.349925403096257,RAPGEF3
951,GO_Biological_Process_2023,Cellular Response To Nutrient Levels (GO:0031669),2/78,0.2189407063383382,0.3615499103155951,0,0,2.3246400755251355,3.5310221157047597,CDKN2B;PDK4
978,GO_Biological_Process_2023,Regulation Of Cell Adhesion (GO:0030155),3/144,0.2208883142396974,0.361904858059729,0,0,1.8817327966264137,2.841601065637591,CD164;PTPN11;LAMC1
979,GO_Biological_Process_2023,Regulation Of GTPase Activity (GO:0043087),4/214,0.2214523376909229,0.3624587241390207,0,0,1.6862745098039216,2.5421395832229123,NTRK2;CAV2;SOS1;RAPGEF3
