term_id,term_name,methods_significant,methods_total,clusterprofiler_pvalue,clusterprofiler_qvalue,clusterprofiler_p_adjust,clusterprofiler_fold_enrichment,clusterprofiler_gene_count,clusterprofiler_significant,gprofiler2_pvalue,gprofiler2_significant,gprofiler2_term_size,gprofiler2_intersection_size,gprofiler2_precision,gprofiler2_recall,topgo_pvalue,topgo_pvalue_raw,topgo_significant_flag,topgo_annotated,topgo_significant,topgo_expected,gseapy_pvalue,gseapy_adjusted_pvalue,gseapy_significant,gseapy_odds_ratio,gseapy_combined_score,gseapy_overlap,clusterprofiler_gene_ids,gseapy_genes
GO:1902202,regulation of hepatocyte growth factor r...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0090720,primary adaptive immune response,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0002436,immune complex clearance by monocytes an...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0045793,positive regulation of cell size,0,1,,,,,,,,,,,,,1.0,1.00000,False,12.0,0.0,0.14,,,,,,,,
GO:0051585,negative regulation of dopamine uptake i...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0001770,establishment of natural killer cell pol...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0042537,benzene-containing compound metabolic pr...,0,1,,,,,,,,,,,,,1.0,1.00000,False,25.0,0.0,0.29,,,,,,,,
GO:0010957,negative regulation of vitamin D biosynt...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0042374,phylloquinone metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0015757,galactose transmembrane transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0007387,anterior compartment pattern formation,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0042509,regulation of tyrosine phosphorylation o...,0,1,,,,,,,,,,,,,1.0,1.00000,False,29.0,0.0,0.34,,,,,,,,
GO:0061646,positive regulation of glutamate neurotr...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0010766,negative regulation of sodium ion transp...,0,1,,,,,,,,,,,,,1.0,1.00000,False,17.0,0.0,0.2,,,,,,,,
GO:0110099,negative regulation of calcium import in...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0032616,interleukin-13 production,0,1,,,,,,,,,,,,,1.0,1.00000,False,21.0,0.0,0.24,,,,,,,,
GO:0141161,regulation of cAMP/PKA signal transducti...,0,1,,,,,,,,,,,,,1.0,1.00000,False,17.0,0.0,0.2,,,,,,,,
GO:0002689,negative regulation of leukocyte chemota...,0,1,,,,,,,,,,,,,1.0,1.00000,False,23.0,0.0,0.27,,,,,,,,
GO:0018171,peptidyl-cysteine oxidation,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0070307,lens fiber cell development,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:0150152,negative regulation of interleukin-17A p...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:2001151,regulation of renal water transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0140500,regulation of reticulophagy,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:1903640,negative regulation of gastrin-induced g...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1901079,positive regulation of relaxation of mus...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:1901291,negative regulation of double-strand bre...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0009114,hypoxanthine catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0006265,DNA topological change,0,1,,,,,,,,,,,,,1.0,1.00000,False,10.0,0.0,0.12,,,,,,,,
GO:2000409,positive regulation of T cell extravasat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:2000510,positive regulation of dendritic cell ch...,0,1,,,,,,,,,,,,,1.0,1.00000,False,9.0,0.0,0.1,,,,,,,,
GO:1903298,negative regulation of hypoxia-induced i...,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0008595,"anterior/posterior axis specification, e...",0,1,,,,,,,,,,,,,1.0,1.00000,False,20.0,0.0,0.23,,,,,,,,
GO:0006024,glycosaminoglycan biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,50.0,0.0,0.58,,,,,,,,
GO:0014011,Schwann cell proliferation involved in a...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0043465,regulation of fermentation,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0000967,rRNA 5'-end processing,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0019418,sulfide oxidation,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0033590,response to cobalamin,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0034478,phosphatidylglycerol catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0009223,pyrimidine deoxyribonucleotide catabolic...,0,1,,,,,,,,,,,,,1.0,1.00000,False,18.0,0.0,0.21,,,,,,,,
GO:0106044,guanine deglycation,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0015846,polyamine transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,15.0,0.0,0.17,,,,,,,,
GO:0090206,negative regulation of cholesterol metab...,0,1,,,,,,,,,,,,,1.0,1.00000,False,12.0,0.0,0.14,,,,,,,,
GO:0003356,regulation of cilium beat frequency,0,1,,,,,,,,,,,,,1.0,1.00000,False,17.0,0.0,0.2,,,,,,,,
GO:1903722,regulation of centriole elongation,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0031125,rRNA 3'-end processing,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:0036135,Schwann cell migration,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0014049,positive regulation of glutamate secreti...,0,1,,,,,,,,,,,,,1.0,1.00000,False,10.0,0.0,0.12,,,,,,,,
GO:0001694,histamine biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0051481,negative regulation of cytosolic calcium...,0,1,,,,,,,,,,,,,1.0,1.00000,False,15.0,0.0,0.17,,,,,,,,
GO:0002003,angiotensin maturation,0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:0046317,regulation of glucosylceramide biosynthe...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0003366,cell-matrix adhesion involved in ameboid...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0031274,positive regulation of pseudopodium asse...,0,1,,,,,,,,,,,,,1.0,1.00000,False,13.0,0.0,0.15,,,,,,,,
GO:0072595,maintenance of protein localization in o...,0,1,,,,,,,,,,,,,1.0,1.00000,False,44.0,0.0,0.51,,,,,,,,
GO:0038194,thyroid-stimulating hormone signaling pa...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0097214,positive regulation of lysosomal membran...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0035039,male pronucleus assembly,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:1990627,mitochondrial inner membrane fusion,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0043388,positive regulation of DNA binding,0,1,,,,,,,,,,,,,1.0,1.00000,False,36.0,0.0,0.42,,,,,,,,
GO:0071044,histone mRNA catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:1900190,regulation of single-species biofilm for...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0016556,mRNA modification,0,1,,,,,,,,,,,,,1.0,1.00000,False,21.0,0.0,0.24,,,,,,,,
GO:0072736,cellular response to tert-butyl hydroper...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0046833,positive regulation of RNA export from n...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0110010,basolateral protein secretion,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0060615,mammary gland bud formation,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0070238,activated T cell autonomous cell death,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0010985,negative regulation of lipoprotein parti...,0,1,,,,,,,,,,,,,1.0,1.00000,False,21.0,0.0,0.24,,,,,,,,
GO:1903975,regulation of glial cell migration,0,1,,,,,,,,,,,,,1.0,1.00000,False,21.0,0.0,0.24,,,,,,,,
GO:1904268,positive regulation of Schwann cell chem...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0044572,[4Fe-4S] cluster assembly,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0120049,snRNA (adenine-N6)-methylation,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0001714,endodermal cell fate specification,0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:0048496,maintenance of animal organ identity,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0150078,positive regulation of neuroinflammatory...,0,1,,,,,,,,,,,,,1.0,1.00000,False,18.0,0.0,0.21,,,,,,,,
GO:0048625,myoblast fate commitment,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0140123,negative regulation of Lewy body formati...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1903093,regulation of protein K48-linked deubiqu...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0046697,decidualization,0,1,,,,,,,,,,,,,1.0,1.00000,False,25.0,0.0,0.29,,,,,,,,
GO:0090345,organohalogen metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:1901344,response to leptomycin B,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0002537,nitric oxide production involved in infl...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0036297,interstrand cross-link repair,0,1,,,,,,,,,,,,,1.0,1.00000,False,42.0,0.0,0.49,,,,,,,,
GO:0060517,epithelial cell proliferation involved i...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1905818,regulation of chromosome separation,0,1,,,,,,,,,,,,,1.0,1.00000,False,77.0,0.0,0.89,,,,,,,,
GO:0019343,cysteine biosynthetic process via cystat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0031468,nuclear membrane reassembly,0,1,,,,,,,,,,,,,1.0,1.00000,False,26.0,0.0,0.3,,,,,,,,
GO:0042475,odontogenesis of dentin-containing tooth,0,1,,,,,,,,,,,,,1.0,1.00000,False,94.0,0.0,1.09,,,,,,,,
GO:1905026,positive regulation of membrane repolari...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0030473,nuclear migration along microtubule,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0060956,endocardial cell differentiation,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:1900120,regulation of receptor binding,0,1,,,,,,,,,,,,,1.0,1.00000,False,16.0,0.0,0.19,,,,,,,,
GO:1902476,chloride transmembrane transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,113.0,0.0,1.31,,,,,,,,
GO:0006419,alanyl-tRNA aminoacylation,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0051351,positive regulation of ligase activity,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:1904239,regulation of VCP-NPL4-UFD1 AAA ATPase c...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0060495,cell-cell signaling involved in lung dev...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0061107,seminal vesicle development,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0010615,positive regulation of cardiac muscle ad...,0,1,,,,,,,,,,,,,1.0,1.00000,False,9.0,0.0,0.1,,,,,,,,
GO:0097051,establishment of protein localization to...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0001869,negative regulation of complement activa...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0060838,lymphatic endothelial cell fate commitme...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0035990,tendon cell differentiation,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0060722,cell proliferation involved in embryonic...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0045103,intermediate filament-based process,0,1,,,,,,,,,,,,,1.0,1.00000,False,97.0,0.0,1.12,,,,,,,,
GO:1902692,regulation of neuroblast proliferation,0,1,,,,,,,,,,,,,1.0,1.00000,False,45.0,0.0,0.52,,,,,,,,
GO:2000830,positive regulation of parathyroid hormo...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0002333,transitional one stage B cell differenti...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0070127,tRNA aminoacylation for mitochondrial pr...,0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:1904161,DNA synthesis involved in UV-damage exci...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0046495,nicotinamide riboside metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:1903810,L-histidine import across plasma membran...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0045063,T-helper 1 cell differentiation,0,1,,,,,,,,,,,,,1.0,1.00000,False,24.0,0.0,0.28,,,,,,,,
GO:0001957,intramembranous ossification,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:1905457,negative regulation of lymphoid progenit...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0042930,enterobactin transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1903998,regulation of eating behavior,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0019509,L-methionine salvage from methylthioaden...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0090185,negative regulation of kidney developmen...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0002667,regulation of T cell anergy,0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:2000043,regulation of cardiac cell fate specific...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0090368,regulation of ornithine metabolic proces...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0009624,response to nematode,0,1,,,,,,,,,,,,,1.0,1.00000,False,10.0,0.0,0.12,,,,,,,,
GO:0003429,growth plate cartilage chondrocyte morph...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0072176,nephric duct development,0,1,,,,,,,,,,,,,1.0,1.00000,False,15.0,0.0,0.17,,,,,,,,
GO:0060061,Spemann organizer formation,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0019740,nitrogen utilization,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0034203,glycolipid translocation,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1903546,protein localization to photoreceptor ou...,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:1990784,response to dsDNA,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0045604,regulation of epidermal cell differentia...,0,1,,,,,,,,,,,,,1.0,1.00000,False,61.0,0.0,0.71,,,,,,,,
GO:0090036,regulation of protein kinase C signaling,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0071329,cellular response to sucrose stimulus,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1902897,regulation of postsynaptic density prote...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0071609,chemokine (C-C motif) ligand 5 productio...,0,1,,,,,,,,,,,,,1.0,1.00000,False,12.0,0.0,0.14,,,,,,,,
GO:0071462,cellular response to water stimulus,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:2000474,regulation of opioid receptor signaling ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0048690,regulation of axon extension involved in...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0001998,angiotensin-mediated vasoconstriction in...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0110113,positive regulation of lipid transporter...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:1990505,mitotic DNA replication maintenance of f...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0120256,olefinic compound catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0046440,L-lysine metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:1903445,protein transport from ciliary membrane ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0006068,ethanol catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,14.0,0.0,0.16,,,,,,,,
GO:0015891,siderophore transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0002458,peripheral T cell tolerance induction,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:1903780,negative regulation of cardiac conductio...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0002268,follicular dendritic cell differentiatio...,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0048291,isotype switching to IgG isotypes,0,1,,,,,,,,,,,,,1.0,1.00000,False,16.0,0.0,0.19,,,,,,,,
GO:0034384,high-density lipoprotein particle cleara...,0,1,,,,,,,,,,,,,1.0,1.00000,False,18.0,0.0,0.21,,,,,,,,
GO:1905116,positive regulation of lateral attachmen...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0009737,response to abscisic acid,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0043247,telomere maintenance in response to DNA ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,33.0,0.0,0.38,,,,,,,,
GO:0010838,positive regulation of keratinocyte prol...,0,1,,,,,,,,,,,,,1.0,1.00000,False,16.0,0.0,0.19,,,,,,,,
GO:0019742,pentacyclic triterpenoid metabolic proce...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0031348,negative regulation of defense response,0,1,,,,,,,,,,,,,1.0,1.00000,False,308.0,0.0,3.57,,,,,,,,
GO:0014821,phasic smooth muscle contraction,0,1,,,,,,,,,,,,,1.0,1.00000,False,24.0,0.0,0.28,,,,,,,,
GO:0045168,cell-cell signaling involved in cell fat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0050911,detection of chemical stimulus involved ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,433.0,0.0,5.02,,,,,,,,
GO:1905036,positive regulation of antifungal innate...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:1903282,regulation of glutathione peroxidase act...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1904404,response to formaldehyde,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:2000302,positive regulation of synaptic vesicle ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,3.0,0.0,0.03,,,,,,,,
GO:0032913,negative regulation of transforming grow...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0032203,telomere formation via telomerase,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0045198,establishment of epithelial cell apical/...,0,1,,,,,,,,,,,,,1.0,1.00000,False,17.0,0.0,0.2,,,,,,,,
GO:0045602,negative regulation of endothelial cell ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:0071606,chemokine (C-C motif) ligand 4 productio...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0002488,antigen processing and presentation of e...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0072733,response to staurosporine,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0071635,negative regulation of transforming grow...,0,1,,,,,,,,,,,,,1.0,1.00000,False,11.0,0.0,0.13,,,,,,,,
GO:0120072,positive regulation of pyloric antrum sm...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0006965,positive regulation of biosynthetic proc...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0120189,positive regulation of bile acid secreti...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0160135,phospholipase C-activating endothelin re...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1902117,positive regulation of organelle assembl...,0,1,,,,,,,,,,,,,1.0,1.00000,False,89.0,0.0,1.03,,,,,,,,
GO:1902908,regulation of melanosome transport,0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:0006767,water-soluble vitamin metabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,64.0,0.0,0.74,,,,,,,,
GO:0060674,placenta blood vessel development,0,1,,,,,,,,,,,,,1.0,1.00000,False,32.0,0.0,0.37,,,,,,,,
GO:0060783,mesenchymal smoothened signaling pathway...,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0070266,necroptotic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,48.0,0.0,0.56,,,,,,,,
GO:0042059,negative regulation of epidermal growth ...,0,1,,,,,,,,,,,,,1.0,1.00000,False,28.0,0.0,0.32,,,,,,,,
GO:0016268,core 2 O-glycan biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:0141167,chromosomal 5-methylcytosine DNA demethy...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0033567,"DNA replication, Okazaki fragment proces...",0,1,,,,,,,,,,,,,1.0,1.00000,False,2.0,0.0,0.02,,,,,,,,
GO:1903244,positive regulation of cardiac muscle hy...,0,1,,,,,,,,,,,,,1.0,1.00000,False,9.0,0.0,0.1,,,,,,,,
GO:0046813,receptor-mediated virion attachment to h...,0,1,,,,,,,,,,,,,1.0,1.00000,False,6.0,0.0,0.07,,,,,,,,
GO:0021647,vestibulocochlear nerve maturation,0,1,,,,,,,,,,,,,1.0,1.00000,False,1.0,0.0,0.01,,,,,,,,
GO:1904465,negative regulation of matrix metallopep...,0,1,,,,,,,,,,,,,1.0,1.00000,False,7.0,0.0,0.08,,,,,,,,
GO:0060319,primitive erythrocyte differentiation,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:1905320,regulation of mesenchymal stem cell migr...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:1904694,negative regulation of vascular associat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,4.0,0.0,0.05,,,,,,,,
GO:0043323,positive regulation of natural killer ce...,0,1,,,,,,,,,,,,,1.0,1.00000,False,5.0,0.0,0.06,,,,,,,,
GO:0006171,cAMP biosynthetic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,10.0,0.0,0.12,,,,,,,,
GO:0009164,nucleoside catabolic process,0,1,,,,,,,,,,,,,1.0,1.00000,False,19.0,0.0,0.22,,,,,,,,
GO:0097398,cellular response to interleukin-17,0,1,,,,,,,,,,,,,1.0,1.00000,False,18.0,0.0,0.21,,,,,,,,
GO:0060628,regulation of ER to Golgi vesicle-mediat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,10.0,0.0,0.12,,,,,,,,
GO:0032714,negative regulation of interleukin-5 pro...,0,1,,,,,,,,,,,,,1.0,1.00000,False,8.0,0.0,0.09,,,,,,,,
GO:0030174,regulation of DNA-templated DNA replicat...,0,1,,,,,,,,,,,,,1.0,1.00000,False,16.0,0.0,0.19,,,,,,,,
