"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090201","negative regulation of release of cytochrome c from mitochondria","1/218","20/18805",0.05,4.31307339449541,1.60542186533931,0.208104777603244,0.414640926229579,0.352391123672248,"CLU",1
"GO:0097154","GABAergic neuron differentiation","1/218","20/18805",0.05,4.31307339449541,1.60542186533931,0.208104777603244,0.414640926229579,0.352391123672248,"SHANK3",1
"GO:1900221","regulation of amyloid-beta clearance","1/218","20/18805",0.05,4.31307339449541,1.60542186533931,0.208104777603244,0.414640926229579,0.352391123672248,"CLU",1
"GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/218","20/18805",0.05,4.31307339449541,1.60542186533931,0.208104777603244,0.414640926229579,0.352391123672248,"HSPA1A",1
"GO:2000434","regulation of protein neddylation","1/218","20/18805",0.05,4.31307339449541,1.60542186533931,0.208104777603244,0.414640926229579,0.352391123672248,"RPL11",1
"GO:0006469","negative regulation of protein kinase activity","3/218","136/18805",0.0220588235294118,1.90282649757151,1.14435808389286,0.209564257762774,0.417024984707352,0.35441726482894,"LRP5/YWHAG/NPM1",3
"GO:0045931","positive regulation of mitotic cell cycle","3/218","136/18805",0.0220588235294118,1.90282649757151,1.14435808389286,0.209564257762774,0.417024984707352,0.35441726482894,"CCND1/DDR2/PTPN11",3
"GO:1901605","alpha-amino acid metabolic process","4/218","203/18805",0.0197044334975369,1.69973335743662,1.08554915959993,0.210049070252866,0.41772768077874,0.355014465545348,"ATP2B4/GLS/CSAD/PLOD2",4
"GO:0014743","regulation of muscle hypertrophy","2/218","74/18805",0.027027027027027,2.33139102405157,1.24276702460948,0.211720140433524,0.419735178409461,0.356720578717272,"ATP2B4/IGFBP5",2
"GO:0030514","negative regulation of BMP signaling pathway","2/218","74/18805",0.027027027027027,2.33139102405157,1.24276702460948,0.211720140433524,0.419735178409461,0.356720578717272,"SFRP2/HTRA1",2
"GO:0050772","positive regulation of axonogenesis","2/218","74/18805",0.027027027027027,2.33139102405157,1.24276702460948,0.211720140433524,0.419735178409461,0.356720578717272,"MAP1B/NTRK2",2
"GO:1901184","regulation of ERBB signaling pathway","2/218","74/18805",0.027027027027027,2.33139102405157,1.24276702460948,0.211720140433524,0.419735178409461,0.356720578717272,"SOS1/HIP1R",2
"GO:2000036","regulation of stem cell population maintenance","2/218","74/18805",0.027027027027027,2.33139102405157,1.24276702460948,0.211720140433524,0.419735178409461,0.356720578717272,"LOXL2/YAP1",2
"GO:0090276","regulation of peptide hormone secretion","4/218","204/18805",0.0196078431372549,1.69140133117467,1.07529064456228,0.212465005680341,0.420476110078365,0.357350274743045,"RAPGEF3/LRP5/LEP/PTPN11",4
"GO:0007093","mitotic cell cycle checkpoint signaling","3/218","137/18805",0.0218978102189781,1.88893725306368,1.13091825084506,0.212568764938676,0.420476110078365,0.357350274743045,"MAP3K20/NOP53/CCND1",3
"GO:0048593","camera-type eye morphogenesis","3/218","137/18805",0.0218978102189781,1.88893725306368,1.13091825084506,0.212568764938676,0.420476110078365,0.357350274743045,"NTRK2/LRP5/AQP1",3
"GO:0090068","positive regulation of cell cycle process","5/218","274/18805",0.0182481751824818,1.57411437755307,1.0367474957819,0.213244649188848,0.420476110078365,0.357350274743045,"MAP3K20/CCND1/LRP5/DDR2/NPM1",5
"GO:0048762","mesenchymal cell differentiation","5/218","275/18805",0.0181818181818182,1.56839032527106,1.02830993775725,0.215317228332546,0.420476110078365,0.357350274743045,"SEMA3C/NRP2/LOXL2/SFRP2/FLNA",5
"GO:0018205","peptidyl-lysine modification","3/218","138/18805",0.0217391304347826,1.87524930195453,1.11759067934204,0.21558266768198,0.420476110078365,0.357350274743045,"LOX/LOXL2/PLOD2",3
"GO:0002090","regulation of receptor internalization","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"APLNR/CD63",2
"GO:0003170","heart valve development","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"APLNR/PDE2A",2
"GO:0003281","ventricular septum development","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"APLNR/PDE2A",2
"GO:0010833","telomere maintenance via telomere lengthening","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"HNRNPA1/NEK7",2
"GO:0021879","forebrain neuron differentiation","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"NRP2/SHANK3",2
"GO:0032206","positive regulation of telomere maintenance","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"HNRNPA1/NEK7",2
"GO:0032411","positive regulation of transporter activity","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"CALM2/ASPH",2
"GO:0042490","mechanoreceptor differentiation","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"ELMOD3/NTRK2",2
"GO:0042698","ovulation cycle","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"SERPINF1/LEP",2
"GO:0090307","mitotic spindle assembly","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"FLNA/HSPA1A",2
"GO:0090559","regulation of membrane permeability","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"HIP1R/HSPA1A",2
"GO:1902750","negative regulation of cell cycle G2/M phase transition","2/218","75/18805",0.0266666666666667,2.30030581039755,1.22195711592433,0.215972346598697,0.420476110078365,0.357350274743045,"FHL1/NOP53",2
"GO:0006517","protein deglycosylation","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"MAN1A1",1
"GO:0009067","aspartate family amino acid biosynthetic process","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"PLOD2",1
"GO:0010288","response to lead ion","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"ALAD",1
"GO:0010566","regulation of ketone biosynthetic process","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"AKR1C3",1
"GO:0010800","positive regulation of peptidyl-threonine phosphorylation","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"CALM2",1
"GO:0010829","negative regulation of D-glucose transmembrane transport","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"LEP",1
"GO:0034375","high-density lipoprotein particle remodeling","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"LPL",1
"GO:0035864","response to potassium ion","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"NEK7",1
"GO:0035930","corticosteroid hormone secretion","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"PTPN11",1
"GO:0039535","regulation of RIG-I signaling pathway","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"NOP53",1
"GO:0048846","axon extension involved in axon guidance","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"NRP2",1
"GO:0050849","negative regulation of calcium-mediated signaling","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"ATP2B4",1
"GO:0051788","response to misfolded protein","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"CLU",1
"GO:0060973","cell migration involved in heart development","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"SEMA3C",1
"GO:0061577","calcium ion transmembrane transport via high voltage-gated calcium channel","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"CACNA2D1",1
"GO:0071397","cellular response to cholesterol","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"CES1",1
"GO:0072567","chemokine (C-X-C motif) ligand 2 production","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"LPL",1
"GO:0090713","immunological memory process","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"CD46",1
"GO:0097468","programmed cell death in response to reactive oxygen species","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"DDR2",1
"GO:1902284","neuron projection extension involved in neuron projection guidance","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"NRP2",1
"GO:2000341","regulation of chemokine (C-X-C motif) ligand 2 production","1/218","21/18805",0.0476190476190476,4.10768894713849,1.54312770777246,0.217294724820838,0.420476110078365,0.357350274743045,"LPL",1
"GO:0051259","protein complex oligomerization","5/218","276/18805",0.0181159420289855,1.56270775162877,1.0199060472528,0.217396223369647,0.420476110078365,0.357350274743045,"ME1/FUS/GLS/ALDH9A1/ALAD",5
"GO:0040013","negative regulation of locomotion","7/218","421/18805",0.0166270783847981,1.43427618819325,0.975968448937573,0.217780924347906,0.42096349301131,0.357764487158015,"ATP2B4/LIMCH1/IGFBP5/SERPINF1/SFRP2/COL3A1/APOD",7
"GO:0002791","regulation of peptide secretion","4/218","207/18805",0.0193236714975845,1.66688826840402,1.04484975978524,0.219759294719334,0.423636690091188,0.360036358705625,"RAPGEF3/LRP5/LEP/PTPN11",4
"GO:0016051","carbohydrate biosynthetic process","4/218","207/18805",0.0193236714975845,1.66688826840402,1.04484975978524,0.219759294719334,0.423636690091188,0.360036358705625,"ALDOC/ST6GALNAC6/UGP2/LEP",4
"GO:0030073","insulin secretion","4/218","207/18805",0.0193236714975845,1.66688826840402,1.04484975978524,0.219759294719334,0.423636690091188,0.360036358705625,"RAPGEF3/LRP5/LEP/PTPN11",4
"GO:0030705","cytoskeleton-dependent intracellular transport","4/218","207/18805",0.0193236714975845,1.66688826840402,1.04484975978524,0.219759294719334,0.423636690091188,0.360036358705625,"TUBA1B/MAP1B/KIF5B/TUBB",4
"GO:0061077","chaperone-mediated protein folding","2/218","76/18805",0.0263157894736842,2.2700386286818,1.20147613909459,0.220232314615501,0.423636690091188,0.360036358705625,"CLU/HSPA1A",2
"GO:0062208","positive regulation of pattern recognition receptor signaling pathway","2/218","76/18805",0.0263157894736842,2.2700386286818,1.20147613909459,0.220232314615501,0.423636690091188,0.360036358705625,"NEK7/HSPA1A",2
"GO:0070527","platelet aggregation","2/218","76/18805",0.0263157894736842,2.2700386286818,1.20147613909459,0.220232314615501,0.423636690091188,0.360036358705625,"MYH9/FLNA",2
"GO:2000242","negative regulation of reproductive process","2/218","76/18805",0.0263157894736842,2.2700386286818,1.20147613909459,0.220232314615501,0.423636690091188,0.360036358705625,"MYH9/SERPINF1",2
"GO:0003018","vascular process in circulatory system","5/218","278/18805",0.0179856115107914,1.55146524981849,1.00319813631741,0.221573089097496,0.425050825992938,0.361238191201936,"ATP2B4/ACTA2/SLC38A2/LEP/PDE2A",5
"GO:0070588","calcium ion transmembrane transport","6/218","350/18805",0.0171428571428571,1.47876802096986,0.979153656944209,0.221597495420186,0.425050825992938,0.361238191201936,"ATP2B4/APLNR/CALM2/CACNA2D1/FLNA/ASPH",6
"GO:0030168","platelet activation","3/218","140/18805",0.0214285714285714,1.84846002621232,1.09126474624885,0.221637473578916,0.425050825992938,0.361238191201936,"MYH9/COL3A1/FLNA",3
"GO:0045727","positive regulation of translation","3/218","140/18805",0.0214285714285714,1.84846002621232,1.09126474624885,0.221637473578916,0.425050825992938,0.361238191201936,"RPL26/NPM1/RPS4X",3
"GO:0090288","negative regulation of cellular response to growth factor stimulus","3/218","140/18805",0.0214285714285714,1.84846002621232,1.09126474624885,0.221637473578916,0.425050825992938,0.361238191201936,"ATP2B4/SFRP2/HTRA1",3
"GO:1903829","positive regulation of protein localization","8/218","499/18805",0.0160320641282565,1.38294938500855,0.938952535012949,0.223802992735832,0.426408920285897,0.362392395583787,"ATP2B4/RAPGEF3/YAP1/PIK3R1/KIF5B/LEP/FLNA/ASPH",8
"GO:0006801","superoxide metabolic process","2/218","77/18805",0.025974025974026,2.24055760753008,1.18131390819201,0.224499297284109,0.426408920285897,0.362392395583787,"PRDX2/NQO1",2
"GO:0051966","regulation of synaptic transmission, glutamatergic","2/218","77/18805",0.025974025974026,2.24055760753008,1.18131390819201,0.224499297284109,0.426408920285897,0.362392395583787,"SLC38A2/SHANK3",2
"GO:1900076","regulation of cellular response to insulin stimulus","2/218","77/18805",0.025974025974026,2.24055760753008,1.18131390819201,0.224499297284109,0.426408920285897,0.362392395583787,"LEP/PTPN11",2
"GO:0090087","regulation of peptide transport","4/218","209/18805",0.0191387559808612,1.65093718449585,1.02482845183565,0.224659360853476,0.426408920285897,0.362392395583787,"RAPGEF3/LRP5/LEP/PTPN11",4
"GO:0000212","meiotic spindle organization","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"MYH9",1
"GO:0006488","dolichol-linked oligosaccharide biosynthetic process","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"DHDDS",1
"GO:0006491","N-glycan processing","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"MAN1A1",1
"GO:0006662","glycerol ether metabolic process","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"FASN",1
"GO:0006837","serotonin transport","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"MAOB",1
"GO:0015669","gas transport","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"AQP1",1
"GO:0018149","peptide cross-linking","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"COL3A1",1
"GO:0021756","striatum development","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"SHANK3",1
"GO:0030204","chondroitin sulfate metabolic process","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"BPNT2",1
"GO:0032211","negative regulation of telomere maintenance via telomerase","1/218","22/18805",0.0454545454545455,3.92097581317765,1.48458661488035,0.226378506229966,0.426408920285897,0.362392395583787,"HNRNPA1",1
